65,1,44120282,programador web,desarrollo proyectos innovacion mejora levantamiento informacion visualizacion resultados desarrollar aplicaciones web html css javascript ajax php mysql reportar avances desarrollo documentar codigo fuente desarrollo,tecnico computacion informatica afines experiencia minima año proyectos desarrollo web conocimientos php mysql html css javascript poo programacion orientada objetos habilidades competencias pasion auto aprendizaje comunicacion interpersonal creatividad innovacion organizacion responsabilidad informatica sublime text programas ftp herramientas desarrollador chrome beneficios ingreso planilla empresa primer dia trabajo beneficios ley gratificaciones vacaciones cts utilidades eps seguro medico privado capacitacion constante convenios educativos continuar estudios
66,2,44120284,project manager,administrar tiempos procesos diarios contar capacidad solucionar manera rapida eficiente consultas problemas puedan presentar debe manejar recursos existentes mejor manera decisiones coordinar constantemente encargados diferentes plataformas involucradas proyectos obtener optimos resultados,experiencia minima años area administracion proyectos experiencia menos cinco proyectos ti
67,6,44120286,analista inteligencia negocios,gestionar base datos mediante registros actualizaciones permitiendo mejor uso herramienta implementar revisar actualizar criterios segmentacion avanzada optimizar mejorar flujos trabajo procedimientos consulta base datos revisar calidad integridad datos envios solicitados areas usuarias responsable procesos normalizacion actualizacion contactos implementar ejecutar automatizacion reportes facilitando envio identificar criterios segmentacion claves envios solicitados areas usuarias asegurar validar segmentacion base datos envio oportuno invitaciones tarjetas revistas programar envios htmls segun requerimientos ordenes trabajo diferentes unidades implementar ejecutar automatizacion reportes facilitando envio generacion segmentacion fuentes externas envio oportuno requerimientos unidades automatizar proceso actualizacion datos mejorando herramientas permitan envio adecuado requerimientos,deseable especializacion crm marketing intelligence business intelligence conocimientos avanzados transact sql sqlserver administracion manejo datos integration services excel avanzado automatizacion procesos lenguajes programacion experiencia manejo sistemas erp crm
68,1,44120302,programador it,importante empresa consumo masivo requiere incorporar programador it experiencia programacion vb vba net share point desarrollar proyectos programacion requeridos empresa,requisitos tecnicos graduado ingenieria sistemas informatica afines nivel tecnico universitario experiencia menor años puestos similares manejo experiencia programacion vb vba net share point disponibilidad inmediata ingles nivel intermedio personales capacidad analitica planificacion organizacion comunicacion efectiva orientacion resultados
69,3,44120320,consultor sap basis senior,certificacion osdb migration sap systems especialista soluciones tecnologicas basadas sap incluyendo sistemas operativos unix bases datos oracle suite sap netweaver experiencia administracion soluciones sap erp bw solution manager pi portal hana conocimientos experiencia gestion servicios ti basada itil,minima cuatro años experiencia comprobada implantaciones proyectos exitosos deseable empresas rubro consumo masivo administracion migracion soluciones sap
70,3,44120322,coordinador it,asegurar simplificar procesos operativos vitales negocio todas operaciones modelos negocio asegurando continuidad informacion operativa forma oportuna procesamiento disponibilizacion informacion critica toma decisiones estrategicas veraz completa oportuna amigable facilitar comunicacion gestion conocimiento colaboracion efectiva acuerdo impacto cargos capacidades negocio prioritarias requeridas asegurar manejo optimo recursos tecnologia traves custodia mantenimiento conservacion control planes contingencia recursos ti generar soportar grandes saltos procesos estrategicos negocio liderar proyectos ti filial proponiendo soluciones acordes necesidades politicas compañia,valorara experiencia uso erp oracle
71,3,44120330,analista ti junior,liderar proyectos soporte mantenimiento mejora sistemas conducir proceso diagnostico identificacion oportunidades mejora lograr pleno entendimiento necesidades usuarios diseñar alternativas solucion requerimientos documentar requerimiento funcional soporte mantenimiento mejora coordinar proveedor ejecucion requerimiento asegurar calidad trabajo proveedor mantener informado usuario desarrollo requerimiento planificar fase pruebas usuario conducir proceso capacitacion solucion realizar acompañamiento implementacion soluciones convocar personal areas desarrollo proyectos,años experiencia conocimiento itil information technology infrastructure library
72,6,44120342,analista inteligencia procesos,soporte modelos simulacion servicios traficos usuarios facturacion coordinando conjuntamente areas internas planeamiento estrategico aseguramiento ingresos control riesgos control gestion gestion prepago apoyar analisis informacion solicitar diversas areas sistemas ingenieria comercial fin desarrollar informes respectivos hacia areas internas consolidar informacion financiera acuerdo necesidades internas gerencia presentado indicadores desarrollados conjuntamente areas internas,minimo año puestos similares
73,4,44120351,practicante sistemas informatica,apoyo ensamblaje pcs apoyo sistemas operativos windows mac linux apoyo instalacion configuracion impresoras equipos multifuncionales apoyo manejo programas utilitarios computo apoyo actualizacion software antivirus estaciones servidores,
74,3,44120359,practicante aseguramiento tecnico,manejo analisis bases datos reportes necesarios elaboracion indicadores line cumplimiento agenda llamador automatico convertibilidad elaborar flujos procesos asi requieran estan implementarse consolidar preparar bases datos emplearan analistas cierre resultados soporte canales tercerizados monitoreo gestion apoyo jefes equipo trabajo encargos trabajos encomendados,elaboracion macros diferentes reportes
75,1,44120364,practicante integracion,integracion comercios productos nuevos existentes integracion nuevos productos entren produccion,conocimientos requeridos programacion entorno web java net principales web services http https soap get post xml html certificados digitales conocimientos deseables nuevas tecnologias ejm rest json framework patrones desarrollo comunicacion sockets ip tramas competencias comunicacion servicio cliente
76,5,44120366,jefe proyectos telecomunicaciones,encargo cliente importante empresa sector telecomunicaciones encontramos busqueda profesional altamente calificado ocupar posicion jefe proyectos telecomunicaciones funciones dirigir supervisar oficina proyectos supervisar controlar actividades project managers cargo generar reportes indicadores necesarios informar avances area desarrollar funcion metodologia documentos necesarios cultura proyectos definir politicas base garantizar exito proyectos realizar planeamiento control supervision proyectos supervision campo proyectos reuniones periodicas clientes vision comercial contacto coordinaciones diversas areas gestion control seguimiento aprobacion servicios brindados empresas contratistas participan proyecto definir lineas base costo tiempo alcance proyecto apoyar cumplimiento politica objetivos calidad reportar jefe inmediato superior realizar analisis valor ganado proyecto identificar riesgos proyecto establecer estrategias mitigacion asignar recursos participaran proyecto relacion presupuesto mismo realizar labores coordinacion cliente,conocimientos generales redes sistemas telefonicos conocimiento reglamento ley contrataciones certificacion itil deseable restrictivo certificacion pmp experiencia direccion oficinas proyectos pmo años gestion pmo direccion proyectos experiencia previa gestion proyectos peruano deseable haber gestionado proyectos montos superiores us titulado electronica informatica sistemas
